Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Affected hardware),Custom field (Affected services),Custom field (Application Security Requirements),Custom field (Approvals),Custom field (Assignee),Custom field (Atlas goals),Custom field (Atlas project),Custom field (Atlas project status),Custom field (Backout plan),Custom field (Begin Date),Custom field (CEO Goals),Custom field (CEO Goals ),Custom field (Capability Stream),Custom field (Category),Custom field (Change Request Agreement),Custom field (Change Type),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Checklist Completed),Custom field (Checklist Content YAML),Custom field (Checklist Progress),Custom field (Checklist Progress %),Custom field (Checklist Text),Custom field (Checklist Text (view-only)),Custom field (Comments),Custom field (Confluence Link),Custom field (Corporate Goals),Custom field (Corporate Goals),Custom field (Corporate Goals),Custom field (Customer Outcomes),Custom field (Customer Outcomes),Custom field (Customer Outcomes),Custom field (Customer Outcomes),Custom field (Date Started),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Department),Custom field (Dependencies),Custom field (Development),"Custom field (Display on ""Navigator Roadmap INTERNAL ONLY - DO NOT DISTRIBUTE""?)",Custom field (Effort),Custom field (Employee Email),Custom field (Employee Name),Custom field (End Date),Custom field (Epic Colour),Custom field (Epic Name),Custom field (Epic Status),Custom field (External issue ID),Custom field (Fix Version),Custom field (Fix Versions),Custom field (Fix Versions),Custom field (Fix versions),Custom field (Goals),Custom field (IRAP),Custom field (IRAP),Custom field (IRAP),Custom field (IRAP),Custom field (IRAP),Custom field (IRAP),Custom field (IRAP),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Impact),Custom field (Impact),Custom field (Impact score),Custom field (Implementation plan),Custom field (Initial sizing),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Initiative),Custom field (Insights),Custom field (Integration Testing),Custom field (Integration Testing),Custom field (Internal Availability Date),Custom field (Investigation reason),Custom field (Issue color),Custom field (Key Results),Custom field (Key Results),Custom field (Key Results),Custom field (Key Results),Custom field (Key Results),Custom field (Key Results),Custom field (Labs),Custom field (Linked issues),Custom field (Local Testing),Custom field (Local Testing),Custom field (Locked forms),Custom field (Major incident),Custom field (Now Next Later Roadmap),Custom field (Open forms),Custom field (PRD),Custom field (Path to oneSite),Custom field (Pending reason),Custom field (Planned end),Custom field (Planned start),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Planning Increment),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Pod Member Objectives),Custom field (Points),Custom field (Potential Recommendations),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Objectives),Custom field (Product Status),Custom field (Product Status),Custom field (Product Status),Custom field (Product Status),Custom field (Product Status),Custom field (Product Status),Custom field (Product Status),Custom field (Project overview key),Custom field (Project overview status),Custom field (Proposed Duration),Custom field (Proposed Start),Custom field (Rank),Custom field (Recommendation),Custom field (Release Environment),Custom field (Release Procedure),Custom field (Released Description),Custom field (Request Type),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Requester),Custom field (Responders),Custom field (Revenue leadership votes),Custom field (Revision),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Risk),Custom field (Rock),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Sentiment),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Severity),Custom field (Show Sprint Dates),Custom field (Source),Sprint,Sprint,Custom field (Start Date),Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Story point estimate),Custom field (Story points),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Strategic Pillars),Custom field (Submitted forms),Custom field (Sum Story Points Below Epic),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Team),Custom field (Test Coverage),Custom field (Test plan),Custom field (Testing Criteria),Custom field (The Problem),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Vulnerability),Custom field (What?),Custom field (Why),Custom field (Why?),Custom field (Work category),Custom field (Workaround),Custom field (Xray Begin Date),Custom field (Xray End Date),Custom field (Xray Revision),Custom field (Zendesk ID),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
Keyword Lists - Attached Keyword List indicator not working,SE-302,50994,Task,Testing,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,,Dat Nguyen Dinh,630cc6eb3e578bb3b5fe1d69,Kris Griffon,5f7b2de5021acf0076da73cf,Kris Griffon,5f7b2de5021acf0076da73cf,2024-04-16 3:52 PM,2024-08-22 4:58 PM,2024-08-23 2:15 AM,,,,tech-debt,"Each keyword list has the potential to be attached to a query. From the keyword list, you should be able to see this and to see which queries are attached.

* The attached keyword list indicator when clicked leads to a blank page.
* The attached keyword list indicator does not have a hover state showing the attached keywords.

The indicator if click should lock the hover state open, if it does anything.

!Screenshot 2024-04-16 at 15.51.33.png|width=1164,height=625,alt=""Screenshot 2024-04-16 at 15.51.33.png""!

!Screenshot 2024-04-16 at 15.52.08.png|width=629,height=403,alt=""Screenshot 2024-04-16 at 15.52.08.png""!

 Console error:

{noformat}main.js:8072 TypeError: Cannot read properties of null (reading 'router')
    at at (main.js:172:1958)
    at t2.useNavigate (main.js:172:7207)
    at useParentNavigation2 (main.js:8012:109208)
    at usePresenter2 (main.js:8009:23187)
    at AttachedQueriesModal (main.js:8009:24729)
    at Xh (main.js:8070:20921)
    at Wk (main.js:8072:46238)
    at Vk2 (main.js:8072:41783)
    at Uk (main.js:8072:41707)
    at Jk (main.js:8072:41558)
Mi @ main.js:8072
Oi2.c.callback @ main.js:8072
ih @ main.js:8070
lk @ main.js:8072
jk @ main.js:8072
ik @ main.js:8072
Xk @ main.js:8072
Qk @ main.js:8072
Fk @ main.js:8072
jg @ main.js:8070
(anonymous) @ main.js:8072{noformat}",,Kris Griffon,,,5f7b2de5021acf0076da73cf,,,,,,,,,,,,SE-310,2024-04-16 3:52 PM;kris;Screenshot 2024-04-16 at 15.51.33.png;https://liferaftinc.atlassian.net/rest/api/3/attachment/content/27987,2024-04-16 3:52 PM;kris;Screenshot 2024-04-16 at 15.52.08.png;https://liferaftinc.atlassian.net/rest/api/3/attachment/content/27988,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@14d0e0f4,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-22T16:58:46.349-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":false}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrg7:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51583,[KWL][React] Keyword List 1:1,In Progress,2024-08-15 11:18 AM
Dark Web Service Spike,SE-349,52701,Spike,In Progress,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-07-30 2:01 PM,2024-08-14 1:48 PM,2024-08-12 1:50 PM,,,,product,"* Look into exact matching api, make sure the parameters is there.
* Make sure they support boolean logics. 
* Check to see if there is any limitations of number of keywords when communicating with Dark Web. 
* Make sure the data is reliable (make sure it’s still good data?). Confirm if:
** We collect Dark Web by channels
** Dark web is keyword based but do fuzzy search



Try to clone the script",,Fred Campos,,,633ae01488ed2ebef97dae64,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@57b024a9,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzymv:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 44,SE Sprint 45,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52715,[QB] Dark Web service refactor,In Progress,2024-08-06 2:17 PM
Wrong placeholder on the tag modal,SE-355,52793,Bug,Done,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,Done,Fred Campos,633ae01488ed2ebef97dae64,Juan Bertoni,609ef76275e875006fcdb1ac,Juan Bertoni,609ef76275e875006fcdb1ac,2024-08-06 5:36 PM,2024-08-15 3:28 PM,2024-08-23 2:19 AM,2024-08-15 3:28 PM,Sprint 45,,defect,"When the user type or role is read-only (role when the user is on a case or a team), the placeholder on the tag modal textbox is wrong.

This applies to new react list pages. 

Precondition:

user is read-only

at least one live query has been shared with the user. 

+Steps:+

1- Log in to Navigator with a read-only user.

2- Go to the live queries list page.

3- Click on the tag button.

+Actual result:+

Tag modal is displayed

The placeholder text for the tag modal textbox is wrong.

!image-20240806-203001.png|width=795,height=473,alt=""image-20240806-203001.png""!

+Expected result:+

Placeholder text is correct. 

!image-20240806-203407.png|width=795,height=473,alt=""image-20240806-203407.png""!

{panel:bgColor=#deebff}
This issue is reproducible in all new react list pages when the logged user type or role is read-only.
{panel}",,Fred Campos,Juan Bertoni,Yeamin Riajil Hasnat,633ae01488ed2ebef97dae64,609ef76275e875006fcdb1ac,5fc7eec178f01800767f1c12,,,,,,,,,DV-687,,2024-08-06 5:36 PM;ug:4b9954ea-32ec-4138-84a0-c48ad67285b0;image-20240806-203001.png;https://liferaftinc.atlassian.net/rest/api/3/attachment/content/29464,2024-08-06 5:36 PM;ug:4b9954ea-32ec-4138-84a0-c48ad67285b0;image-20240806-203407.png;https://liferaftinc.atlassian.net/rest/api/3/attachment/content/29463,,,,,https://liferaftinc.atlassian.net/wiki/spaces/LIF/pages/1390084097/Application+Security+Requirements,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7848f552,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,0.0,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-15T11:14:41.937-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,2|hzzrev:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,,,,,,,,SE Sprint 45,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07 11:36:42.967,10703_*:*_1_*:*_623812588_*|*_10705_*:*_1_*:*_0_*|*_10704_*:*_1_*:*_441993_*|*_10706_*:*_1_*:*_76392849_*|*_10780_*:*_1_*:*_15223817_*|*_10201_*:*_1_*:*_54067892,2024-08-06 5:37 PM;609ef76275e875006fcdb1ac;[~accountid:633ae01488ed2ebef97dae64] [~accountid:630cc6eb3e578bb3b5fe1d69] if I’m not wrong this belongs to Selene pod. ,2024-08-07 8:36 AM;633ae01488ed2ebef97dae64;This seems like a missing translation key in the Queries module. Selene will take care of this.,"2024-08-15 3:27 PM;5fc7eec178f01800767f1c12;Tag modal is displayed

The placeholder text for the tag modal textbox is showing as expected.",52209,2024.3 Bugs/Support,Done,2024-08-15 3:28 PM
[Dark Web] Clone/Refactor Template Service,SE-356,52832,Story,In Progress,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-09 9:55 AM,2024-08-16 3:49 PM,2024-08-14 1:34 PM,,,,product,,,Fred Campos,,,633ae01488ed2ebef97dae64,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@26418539,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzyn3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52715,[QB] Dark Web service refactor,In Progress,2024-08-16 3:49 PM
[QB] Geofence + Keywords - Validate on secondary terms not displaying,SE-364,52876,Story,Done,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,Done,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-13 2:31 PM,2024-08-20 4:25 PM,2024-08-14 1:30 PM,2024-08-20 4:25 PM,Sprint 45,,tech-debt,"When creating a Geofence + Keywords query, validation and blocking of the save button is not working properly. 

*Acceptance Criteria:*

* If no secondary terms exist and the customer does not have broad collection enabled, the save button should not be active if secondary terms are not used in a Geofence + Keywords query

*Testing Criteria:*

* Create a Geofence + keyword query and attempt to save it when no secondary terms are present but broad collection for the org is disabled.",,Fred Campos,Yeamin Riajil Hasnat,,633ae01488ed2ebef97dae64,5fc7eec178f01800767f1c12,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4ec2c75d,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-19T12:06:02.956-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrfr:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-20 19:25:32.056,10703_*:*_1_*:*_84613629_*|*_10705_*:*_1_*:*_0_*|*_10704_*:*_1_*:*_177547770_*|*_10706_*:*_1_*:*_247517621_*|*_10780_*:*_1_*:*_101968105,"2024-08-14 3:29 PM;633ae01488ed2ebef97dae64;For some reason, the backend does not respect broadCollection being enabled for Geofence + Keywords queries. 

Asking around to see if this is intentional as currently I’d have to work around the broad-collection check for this query type only.","2024-08-20 4:25 PM;5fc7eec178f01800767f1c12;Checked that If no secondary terms exist and the customer does not have broad collection enabled, the save button should not be active if secondary terms are not used in a Geofence + Keywords query",,50423,[QB][React] Query Builder 1:1,Done,2024-08-20 4:25 PM
[QB] Query Builder Modals - Use Enter key to accept prompts,SE-365,52877,Story,Done,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,Done,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-13 2:31 PM,2024-08-19 3:47 PM,2024-08-14 1:30 PM,2024-08-19 3:45 PM,Sprint 45,,tech-debt,"We have many modals in navigator. It would be convenient if we could use the enter key to accept and escape to cancel.

*Acceptance Criteria:*

* The enter key confirms a modal dialogue.
* The escape key cancels a modal dialogue.
* Depending on scope, limit this to Query Builder confirmation dialogues only, not all modals.

*Testing Criteria:*

* ",,Fred Campos,Yeamin Riajil Hasnat,,633ae01488ed2ebef97dae64,5fc7eec178f01800767f1c12,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4934dbf9,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2024-08-19T14:23:52.477-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrfj:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-19 18:45:25.681,10703_*:*_1_*:*_258844297_*|*_10705_*:*_1_*:*_0_*|*_10704_*:*_1_*:*_2868377_*|*_10706_*:*_1_*:*_247959168_*|*_10780_*:*_1_*:*_13144993,"2024-08-19 3:45 PM;5fc7eec178f01800767f1c12;Verified the enter and escape works to 

* change the query type modal dialogue
* confirmation dialogue such as delete, discard",,,50423,[QB][React] Query Builder 1:1,Done,2024-08-19 3:45 PM
[QB] Keyword sort button,SE-366,52878,Story,Done,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,Done,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-13 2:34 PM,2024-08-19 12:07 PM,2024-08-23 2:19 AM,2024-08-19 12:06 PM,Sprint 45,,product,"A request has been made to add a sort button to the keyword group list in the new Query Builder. This will allow users to sort keywords as they see fit.

*Acceptance Criteria:*

* A sort button is visible next to the ‘Clear All’ button.
* Sorting ensures any entered keywords are sorted alphabetically.
* Translations should be kept grouped with their parent keyword.

*Testing Criteria:*

* Insert keywords (including translations and similar terms) and use the sort button to order the inserted keywords alphabetically.",,Fred Campos,Yeamin Riajil Hasnat,,633ae01488ed2ebef97dae64,5fc7eec178f01800767f1c12,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7d720e73,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-16T14:05:54.156-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrfb:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-19 14:20:51.627,10703_*:*_1_*:*_83999283_*|*_10705_*:*_1_*:*_0_*|*_10704_*:*_1_*:*_450031_*|*_10706_*:*_1_*:*_173062146_*|*_10780_*:*_1_*:*_252050118,2024-08-19 11:20 AM;5fc7eec178f01800767f1c12;Verified that the sorting button works to order the inserted keywords(including translations and similar terms ) alphabetically.,,,50423,[QB][React] Query Builder 1:1,Done,2024-08-19 12:06 PM
[QB] Block leave page only if data has changed,SE-367,52882,Story,Code Review,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,,Dat Nguyen Dinh,630cc6eb3e578bb3b5fe1d69,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-13 4:11 PM,2024-08-21 12:16 PM,2024-08-21 12:11 PM,,,,tech-debt,"Currently, {{useBlocker}} prompts the user about leaving the page if the title is not empty. This can be improved by checking if data has changed rather than what is currently is implemented.

*Acceptance Criteria:*

* Prompt the user about leaving the page only if the data has changed since arriving on the page.
* Can start with only title. Keep in mind keywords and other query data points.",,Fred Campos,,,633ae01488ed2ebef97dae64,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6b0c6f87,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-22T16:27:59.793-0300"",""stateCount"":1,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrgf:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50423,[QB][React] Query Builder 1:1,In Progress,2024-08-20 11:35 AM
[KWL] Disable Actions for curated keyword lists,SE-368,52894,Story,Done,SE,Selene,software,Fred Campos,633ae01488ed2ebef97dae64,,Medium,Done,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,Fred Campos,633ae01488ed2ebef97dae64,2024-08-14 12:29 PM,2024-08-15 4:20 PM,2024-08-23 2:19 AM,2024-08-15 4:20 PM,Sprint 45,,product,"Curated keywords should not be editable or delete-able by a non-curated keyword manager. Additionally, they should not be shareable in general.

*Acceptance Criteria:*

* Curated keywords should not be editable or delete-able if the user is not a curated keyword manager
* Curated keywords should not be share-able or copy-able to teams.",,Fred Campos,Yeamin Riajil Hasnat,,633ae01488ed2ebef97dae64,5fc7eec178f01800767f1c12,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@23a4c373,,,,,,,,,,,"All tickets in this request have individually undergone Quality Assurance, User Acceptance Testing and Security Review as part of the development process.",,,,,,,,,,,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2024-08-15T11:14:58.274-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|hzzrf3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE Sprint 45,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-15 19:16:18.748,10703_*:*_1_*:*_5055341_*|*_10705_*:*_1_*:*_0_*|*_10704_*:*_1_*:*_443146_*|*_10706_*:*_1_*:*_76411172_*|*_10780_*:*_1_*:*_18349474,2024-08-15 4:16 PM;5fc7eec178f01800767f1c12;Checked that Curated keywords is not editable or delete-able or shareable if the user is not a curated keyword manager and checked for team users.,,,51583,[KWL][React] Keyword List 1:1,Done,2024-08-15 4:20 PM
